internal_id,external_id,subject,topic,difficulty,question_text,option_count,option_a,option_b,option_c,option_d,option_e,options_json,answer_index_zero_based,answer_letter,answer_text,explanation,explanation_status,diagram_url,audit_explicit_visual_hold,audit_hold_reason,source_id,source_slug,source_label,source_type,source_active,question_created_at
"1020024","supplied-keyed-2004-english-025","Use of English","Comprehension passages","medium","The expression 'angry tone and terrible aspect' refers to the wolf's","4","towering size and thunderous voice","harsh voice and menacing posture","sonorous voice and overbearing attitude","loud voice and fretting movement.","","[""towering size and thunderous voice"",""harsh voice and menacing posture"",""sonorous voice and overbearing attitude"",""loud voice and fretting movement.""]","1","B","harsh voice and menacing posture","The expression 'angry tone and terrible aspect' refers to the wolf's harsh voice and menacing posture/appearance, describing both his vocal delivery (angry tone) and his intimidating physical presence/demeanor (terrible aspect) as he threatens the frightened lamb. This is a straightforward vocabulary-in-context question where 'aspect' specifically means appearance/demeanor (not 'size' specifically, ruling out option A) and 'tone' refers to vocal quality (not specifically 'attitude', ruling out option C) or physical movement (ruling out option D). This tests precise contextual vocabulary understanding of descriptive language used to convey a menacing character portrayal. Exam tip: 'aspect' in descriptive writing typically means overall appearance/demeanor, distinct from more specific terms like 'size' or 'movement' that might appear as tempting but imprecise distractors.","approved","","no","","11580001","authorised-1-1786893041896","JAMB Quest · supplied keyed answer pairs · August 2026","authorised","1","2026-08-16T15:10:42.000Z"
"1380200","use_of_english_0073","Use of English","Mechanics","medium","Identify the CORRECTLY punctuated sentence:","4","The students who study hard pass their examinations.","The students, who study hard, pass their examinations.","The students who, study hard pass their examinations.","The students who study hard, pass their examinations.","","[""The students who study hard pass their examinations."",""The students, who study hard, pass their examinations."",""The students who, study hard pass their examinations."",""The students who study hard, pass their examinations.""]","0","A","The students who study hard pass their examinations.","Without commas, the relative clause 'who study hard' is restrictive (defining) — it specifies WHICH students pass. No commas are used for restrictive clauses. With commas (option B), it becomes non-restrictive, implying ALL students study hard.","approved","","no","","22620001","authorised-1-1787414197417","Owner CSV questions_rows(3) · Official syllabus mapping release","authorised","1","2026-08-22T15:56:37.000Z"
"1380201","use_of_english_0095","Use of English","Mechanics","medium","Identify the sentence with CORRECT punctuation:","4","Its a pity that the boy failed his examination.","It's a pity that the boy failed his examination.","Its' a pity that the boy failed his examination.","Its a pity, that the boy failed his examination.","","[""Its a pity that the boy failed his examination."",""It's a pity that the boy failed his examination."",""Its' a pity that the boy failed his examination."",""Its a pity, that the boy failed his examination.""]","1","B","It's a pity that the boy failed his examination.","'It's' (with apostrophe) is the contraction of 'it is'. 'Its' (without apostrophe) is the possessive pronoun. 'It's a pity' = 'It is a pity' — the apostrophe is required for contraction.","approved","","no","","22620001","authorised-1-1787414197417","Owner CSV questions_rows(3) · Official syllabus mapping release","authorised","1","2026-08-22T15:56:37.000Z"
"1380202","use_of_english_0097","Use of English","Mechanics","medium","Choose the correctly punctuated sentence:","4","Chidi's father, who is a lawyer is very strict.","Chidi's father who is a lawyer, is very strict.","Chidi's father, who is a lawyer, is very strict.","Chidi's father who is a lawyer is very strict.","","[""Chidi's father, who is a lawyer is very strict."",""Chidi's father who is a lawyer, is very strict."",""Chidi's father, who is a lawyer, is very strict."",""Chidi's father who is a lawyer is very strict.""]","2","C","Chidi's father, who is a lawyer, is very strict.","'Who is a lawyer' is a non-restrictive (non-defining) relative clause — it adds extra information and must be set off by two commas. The information is parenthetical.","approved","","no","","22620001","authorised-1-1787414197417","Owner CSV questions_rows(3) · Official syllabus mapping release","authorised","1","2026-08-22T15:56:37.000Z"
"1380203","use_of_english_0098","Use of English","Mechanics","medium","Choose the sentence with CORRECT USE OF APOSTROPHE:","4","The children's playground was renovated.","The childrens' playground was renovated.","The childrens playground was renovated.","The children's' playground was renovated.","","[""The children's playground was renovated."",""The childrens' playground was renovated."",""The childrens playground was renovated."",""The children's' playground was renovated.""]","0","A","The children's playground was renovated.","'Children' is an irregular plural not ending in -s. For possessives of irregulars, add 's. So 'children's' is correct. For regular plurals ending in -s (e.g., students), only add an apostrophe after the -s: students'.","approved","","no","","22620001","authorised-1-1787414197417","Owner CSV questions_rows(3) · Official syllabus mapping release","authorised","1","2026-08-22T15:56:37.000Z"
"1380204","use_of_english_0100","Use of English","Mechanics","medium","Which sentence demonstrates the CORRECT use of a semicolon?","4","He studied hard for the exam; and passed it.","He studied hard for the exam; he passed it easily.","He studied hard; for the exam.","He studied; hard for the exam.","","[""He studied hard for the exam; and passed it."",""He studied hard for the exam; he passed it easily."",""He studied hard; for the exam."",""He studied; hard for the exam.""]","1","B","He studied hard for the exam; he passed it easily.","A semicolon joins two independent clauses that are closely related in thought, WITHOUT using a conjunction. 'He studied hard for the exam; he passed it easily' has two independent clauses correctly joined by a semicolon.","approved","","no","","22620001","authorised-1-1787414197417","Owner CSV questions_rows(3) · Official syllabus mapping release","authorised","1","2026-08-22T15:56:37.000Z"
"1351464","use_of_english_0122","Use of English","Vowels","medium","Which vowel sound appears in both 'CUT' and 'LOVE'?","4","/ɒ/","/ʊ/","/ʌ/","/u:/","","[""/ɒ/"",""/ʊ/"",""/ʌ/"",""/u:/""]","2","C","/ʌ/","Both 'cut' /kʌt/ and 'love' /lʌv/ contain the short central vowel /ʌ/ despite different spellings. This is a JAMB favourite — testing vowel sound recognition across different spellings.","approved","","no","","22500003","authorised-1-1787388349029","Owner CSV questions_rows(3) · Clean supported release · Batch 03","authorised","1","2026-08-22T08:45:49.000Z"
"1351465","use_of_english_0124","Use of English","Consonants","medium","The letters 'TH' in the word 'THINK' represent the consonant sound _____.","4","/ð/","/t/","/θ/","/s/","","[""/ð/"",""/t/"",""/θ/"",""/s/""]","2","C","/θ/","'Think' /θInk/ uses the voiceless dental fricative /θ/ — as in 'think', 'thank', 'thin'. The voiced version /ð/ appears in 'this', 'that', 'though'. JAMB tests this distinction heavily.","approved","","no","","22500003","authorised-1-1787388349029","Owner CSV questions_rows(3) · Clean supported release · Batch 03","authorised","1","2026-08-22T08:45:49.000Z"
"1380205","use_of_english_0134","Use of English","Word stress","medium","Which of the following is CORRECTLY stressed? (capital letters = stress)","4","eCONomy","ecoNOmy","ECOnomy","econoMY","","[""eCONomy"",""ecoNOmy"",""ECOnomy"",""econoMY""]","1","B","ecoNOmy","'Economy' /I'kɒnəmi/ has the primary stress on the second syllable: e-CON-o-my. This is one of JAMB's most repeated stress pattern questions.","approved","","no","","22620001","authorised-1-1787414197417","Owner CSV questions_rows(3) · Official syllabus mapping release","authorised","1","2026-08-22T15:56:37.000Z"
"1380206","use_of_english_0135","Use of English","Word stress","medium","Which of the following correctly shows the stress for 'deMOcracy'?","4","DEMocracy","deMOcracy","demoCRacy","democraCY","","[""DEMocracy"",""deMOcracy"",""demoCRacy"",""democraCY""]","1","B","deMOcracy","'Democracy' /dI'mɒkrəsi/ has the primary stress on the SECOND syllable: de-MO-cra-cy.","approved","","no","","22620001","authorised-1-1787414197417","Owner CSV questions_rows(3) · Official syllabus mapping release","authorised","1","2026-08-22T15:56:37.000Z"
"1380207","use_of_english_0136","Use of English","Word stress","medium","The word 'cataSTROPhe' is INCORRECTLY stressed in option _____.","4","ca-TAS-tro-phe","ca-tas-TRO-phe","CA-tas-tro-phe","The word is correctly shown in A","","[""ca-TAS-tro-phe"",""ca-tas-TRO-phe"",""CA-tas-tro-phe"",""The word is correctly shown in A""]","2","C","CA-tas-tro-phe","'Catastrophe' /kə'tæstrəfi/ has stress on the SECOND syllable: ca-TAS-tro-phe. Option A shows this correctly. Option C incorrectly places stress on the first syllable.","approved","","no","","22620001","authorised-1-1787414197417","Owner CSV questions_rows(3) · Official syllabus mapping release","authorised","1","2026-08-22T15:56:37.000Z"
"1380208","use_of_english_0186","Use of English","Tense, aspect, number and agreement","medium","The plural of 'CURRICULUM' is _____.","4","curriculums","curriculae","curricula","curriculums'","","[""curriculums"",""curriculae"",""curricula"",""curriculums'""]","2","C","curricula","'Curriculum' is a Latin-origin noun. Its correct English plural (retaining the Latin form) is 'curricula'. JAMB tests Latin/Greek plurals: curriculum-curricula, criterion-criteria, phenomenon-phenomena.","approved","","no","","22620001","authorised-1-1787414197417","Owner CSV questions_rows(3) · Official syllabus mapping release","authorised","1","2026-08-22T15:56:37.000Z"
"1351466","use_of_english_0201","Use of English","Synonyms","medium","Choose the option opposite in meaning to the underlined word(s).\n\nThe principal took exception to the\n\nignoble\n\nrole the teacher played in the matter?","4","embarrassing","honourable","extraordinary","dishonourable","","[""embarrassing"",""honourable"",""extraordinary"",""dishonourable""]","1","B","honourable","'Ignoble' means dishonourable or base; its opposite is 'honourable'.","approved","","no","","22500003","authorised-1-1787388349029","Owner CSV questions_rows(3) · Clean supported release · Batch 03","authorised","1","2026-08-22T08:45:49.000Z"
"1351467","use_of_english_0202","Use of English","Synonyms","medium","Choose the option opposite in meaning to the underlined word(s).\n\nThe high cost of living these days calls for a lot of\n\nfrugality\n\n?","4","extravagance","economy","recklessness","prudence","","[""extravagance"",""economy"",""recklessness"",""prudence""]","0","A","extravagance","'Frugality' means careful, economical use of money; its direct opposite is 'extravagance' (wasteful spending).","approved","","no","","22500003","authorised-1-1787388349029","Owner CSV questions_rows(3) · Clean supported release · Batch 03","authorised","1","2026-08-22T08:45:49.000Z"
"1380209","use_of_english_0203","Use of English","Word stress","medium","The word in capital letters has the emphatic stress. Choose the option that best fits the expression in the sentence.\n\nThe university has been TEMPORARILY closed.","4","Has the campus been permanently closed?","Has the university been permanently open?","Has the university been permanently closed?","Has the college been temporarily closed?","","[""Has the campus been permanently closed?"",""Has the university been permanently open?"",""Has the university been permanently closed?"",""Has the college been temporarily closed?""]","2","C","Has the university been permanently closed?","The stress on TEMPORARILY signals a contrast with its opposite, 'permanently', while every other word in the sentence (subject 'university', verb 'closed') must stay unchanged.","approved","","no","","22620001","authorised-1-1787414197417","Owner CSV questions_rows(3) · Official syllabus mapping release","authorised","1","2026-08-22T15:56:37.000Z"
"1351468","use_of_english_0204","Use of English","Synonyms","medium","Choose the option nearest in meaning to the underlined word(s).\n\nI wonder what will be left of his essay when the\n\nextraneous\n\nmaterial is deleted?","4","irrelevant","erroneous","relevant","main","","[""irrelevant"",""erroneous"",""relevant"",""main""]","0","A","irrelevant","'Extraneous' means irrelevant or not essential to the subject; 'irrelevant' is its nearest match.","approved","","no","","22500003","authorised-1-1787388349029","Owner CSV questions_rows(3) · Clean supported release · Batch 03","authorised","1","2026-08-22T08:45:49.000Z"
"1380210","use_of_english_0205","Use of English","Tense, aspect, number and agreement","medium","Fill each gap with the most appropriate option from the lists provided.\n\nOne advantage of the English language in Nigeria is that it puts everyone ........ a common ........ ?","4","at / equality","on / footing","in / standing","in / advantage","","[""at / equality"",""on / footing"",""in / standing"",""in / advantage""]","1","B","on / footing","The fixed idiom is 'to put someone on a common footing' (i.e. on equal terms).","approved","","no","","22620001","authorised-1-1787414197417","Owner CSV questions_rows(3) · Official syllabus mapping release","authorised","1","2026-08-22T15:56:37.000Z"
"1351469","use_of_english_0206","Use of English","Comprehension passages","medium","The passage below has gaps numbered 11 to 20. Immediately following each gap, four options are provided. Choose the most appropriate option for each gap.\n\nIt is the business of the scientist to accumulate knowledge about the universe and all that is in it and to find if he is able, common\n\n……11…..[A. experiment B. instruments C. approaches D. factors]\n\nwhich underlie and account for the facts that he knows. He chooses when he can, the method of the controlled\n\n…….12…..[A. respondent B. experiment C. system D. data]\n\n. If he wants to find out the effect of light on growing plants, he takes many plants, as alike as possible. Some he stands in the sun, some in the shade, some in the dark, all the time keeping all other\n\n.....13.....[A. studies B. procedures C. objects D. conditions]\n\n(temperature, moisture, nourishments) the same. In this way, by keeping other variables\n\n……..14……[A. constant B. good C. dark D. natural]\n\nand by varying the light only, the effect of light on plants can be clearly seen. This\n\n…….15…..[A. research B. method C. tool D. rationale]\n\nof using ‘controls’ can be applied to a variety of situations and can be used to find the answers to questions as widely different as ‘must moisture be present if\n\n…….16….[A. an alloy B. gold C. bar D. iron]\n\nis to rust?’ and which variety of beans give the greatest yield in one\n\n……17…..[A. climate B. period C. season D. weather]?\n\nIn the course of his\n\n……18…..[A. finding B. queries C. experiment D. inquiries]\n\n, the scientist may find what he thinks is one common explanation for an increasing number of facts the explanation, if it seems consistently to fit the various facts, is called\n\n…….19……[A. an antithesis B. a principle C. a thesis D. a hypothesis]\n\n. If this continues to stand the test of numerous experiments and remains unshaken, it becomes a\n\n……20…..[A. deduction B. law C. notion D. thesis].\n\nIn question number 15 above, choose the best option from letters A-D that best completes the gap.","4","research","method","tool","rationale","","[""research"",""method"",""tool"",""rationale""]","1","B","method","The passage refers back to 'the method of the controlled experiment' described earlier, so 'method' is the word that logically continues that thread: 'This method of using controls...'.","approved","","no","","22500003","authorised-1-1787388349029","Owner CSV questions_rows(3) · Clean supported release · Batch 03","authorised","1","2026-08-22T08:45:49.000Z"
"1351470","use_of_english_0207","Use of English","Consonants","medium","Choose the option that has the same consonant sound as the one represented by the underlined letter(s).\n\nPreach\n\ned\n\n?","4","question","castle","walked","lotion","","[""question"",""castle"",""walked"",""lotion""]","2","C","walked","The '-ed' in 'preached' is pronounced /t/ (after the voiceless 'ch'). 'Walked' also ends with /t/ (after the voiceless 'k').","approved","","no","","22500003","authorised-1-1787388349029","Owner CSV questions_rows(3) · Clean supported release · Batch 03","authorised","1","2026-08-22T08:45:49.000Z"
"1351471","use_of_english_0208","Use of English","Synonyms","medium","Choose the option opposite in meaning to the underlined word(s).\n\nTunde's reaction\n\nunderscores\n\nthe point I was making?","4","justifies","emphasizes","summarizes","minimizes","","[""justifies"",""emphasizes"",""summarizes"",""minimizes""]","3","D","minimizes","'Underscores' means to emphasize or highlight; its opposite is 'minimizes' (to play down).","approved","","no","","22500003","authorised-1-1787388349029","Owner CSV questions_rows(3) · Clean supported release · Batch 03","authorised","1","2026-08-22T08:45:49.000Z"
"1380211","use_of_english_0209","Use of English","Tense, aspect, number and agreement","medium","Fill each gap with the most appropriate option from the lists provided.\n\nDidn't ......... draw your attention to the entry requirements?","4","anybody","someone","somebody","everyone","","[""anybody"",""someone"",""somebody"",""everyone""]","0","A","anybody","In questions (including rhetorical negative questions like this one), the prescriptive rule tested by JAMB favours 'any-' compounds over 'some-' compounds.","approved","","no","","22620001","authorised-1-1787414197417","Owner CSV questions_rows(3) · Official syllabus mapping release","authorised","1","2026-08-22T15:56:37.000Z"
"1351472","use_of_english_0210","Use of English","Consonants","medium","Choose the option that has the same consonant sound as the one represented by the underlined letter(s).\n\ncou\n\ngh\n\n?","4","though","thoroughly","enough","of","","[""though"",""thoroughly"",""enough"",""of""]","2","C","enough","The 'gh' in 'cough' is pronounced /f/. 'Enough' also has 'gh' pronounced /f/.","approved","","no","","22500003","authorised-1-1787388349029","Owner CSV questions_rows(3) · Clean supported release · Batch 03","authorised","1","2026-08-22T08:45:49.000Z"
"1351473","use_of_english_0211","Use of English","Vowels","medium","Choose the option that has a different vowel sound from the others?","4","code","dog","cough","rot","","[""code"",""dog"",""cough"",""rot""]","0","A","code","'Dog', 'cough' and 'rot' all share the short vowel sound /ɒ/. 'Code' has the different diphthong /əʊ/.","approved","","no","","22500003","authorised-1-1787388349029","Owner CSV questions_rows(3) · Clean supported release · Batch 03","authorised","1","2026-08-22T08:45:49.000Z"
"1351474","use_of_english_0212","Use of English","Synonyms","medium","Choose the option nearest in meaning to the underlined word(s).\n\nThey are considered to be legal\n\nluminaries","4","directors","power","eminent experts","practioners","","[""directors"",""power"",""eminent experts"",""practioners""]","2","C","eminent experts","'Luminaries' means distinguished, eminent figures in a field; 'eminent experts' is the closest match.","approved","","no","","22500003","authorised-1-1787388349029","Owner CSV questions_rows(3) · Clean supported release · Batch 03","authorised","1","2026-08-22T08:45:49.000Z"
"1351475","use_of_english_0213","Use of English","Synonyms","medium","Choose the option nearest in meaning to the underlined word(s).\n\nTeachers of music believes in its\n\ntherap.eutic\n\neffect?","4","healing","sound","lyrical","rhythmic","","[""healing"",""sound"",""lyrical"",""rhythmic""]","0","A","healing","'Therapeutic' means having a healing effect; 'healing' is its nearest match.","approved","","no","","22500003","authorised-1-1787388349029","Owner CSV questions_rows(3) · Clean supported release · Batch 03","authorised","1","2026-08-22T08:45:49.000Z"
"1351476","use_of_english_0214","Use of English","Synonyms","medium","Choose the option nearest in meaning to the underlined word(s).\n\nThe warring tribes have been told to\n\nparley\n\nwith each other.","4","observe a truce","hold talks","sign a treaty","suspend hostilities","","[""observe a truce"",""hold talks"",""sign a treaty"",""suspend hostilities""]","1","B","hold talks","'Parley' means to hold a discussion or negotiation, especially between opposing sides; 'hold talks' is the nearest match to the act itself.","approved","","no","","22500003","authorised-1-1787388349029","Owner CSV questions_rows(3) · Clean supported release · Batch 03","authorised","1","2026-08-22T08:45:49.000Z"
"1351477","use_of_english_0215","Use of English","Comprehension passages","medium","The passage below has gaps numbered 11 to 20. Immediately following each gap, four options are provided. Choose the most appropriate option for each gap.\n\nIt is the business of the scientist to accumulate knowledge about the universe and all that is in it and to find if he is able, common\n\n……11…..[A. experiment B. instruments C. approaches D. factors]\n\nwhich underlie and account for the facts that he knows. He chooses when he can, the method of the controlled\n\n…….12…..[A. respondent B. experiment C. system D. data]\n\n. If he wants to find out the effect of light on growing plants, he takes many plants, as alike as possible. Some he stands in the sun, some in the shade, some in the dark, all the time keeping all other\n\n.....13.....[A. studies B. procedures C. objects D. conditions]\n\n(temperature, moisture, nourishments) the same. In this way, by keeping other variables\n\n……..14……[A. constant B. good C. dark D. natural]\n\nand by varying the light only, the effect of light on plants can be clearly seen. This\n\n…….15…..[A. research B. method C. tool D. rationale]\n\nof using ‘controls’ can be applied to a variety of situations and can be used to find the answers to questions as widely different as ‘must moisture be present if\n\n…….16….[A. an alloy B. gold C. bar D. iron]\n\nis to rust?’ and which variety of beans give the greatest yield in one\n\n……17…..[A. climate B. period C. season D. weather]?\n\nIn the course of his\n\n……18…..[A. finding B. queries C. experiment D. inquiries]\n\n, the scientist may find what he thinks is one common explanation for an increasing number of facts the explanation, if it seems consistently to fit the various facts, is called\n\n…….19……[A. an antithesis B. a principle C. a thesis D. a hypothesis]\n\n. If this continues to stand the test of numerous experiments and remains unshaken, it becomes a\n\n……20…..[A. deduction B. law C. notion D. thesis].\n\nIn question number 19 above, choose the best option from letters A-D that best completes the gap.","4","an antithesis","a principle","a thesis","a hypothesis","","[""an antithesis"",""a principle"",""a thesis"",""a hypothesis""]","3","D","a hypothesis","An explanation that consistently fits an increasing number of facts is precisely what a scientific 'hypothesis' is.","approved","","no","","22500003","authorised-1-1787388349029","Owner CSV questions_rows(3) · Clean supported release · Batch 03","authorised","1","2026-08-22T08:45:49.000Z"
"1351478","use_of_english_0216","Use of English","Synonyms","medium","Choose the option opposite in meaning to the underlined word(s).\n\nThe President gave another\n\nextemporaneous\n\nspeech last Friday.","4","unprepared","fascinating","well-rehearsed","unfavourable","","[""unprepared"",""fascinating"",""well-rehearsed"",""unfavourable""]","2","C","well-rehearsed","'Extemporaneous' means unprepared/impromptu; its opposite is 'well-rehearsed' (prepared in advance).","approved","","no","","22500003","authorised-1-1787388349029","Owner CSV questions_rows(3) · Clean supported release · Batch 03","authorised","1","2026-08-22T08:45:49.000Z"
"1351479","use_of_english_0217","Use of English","Synonyms","medium","Choose the option opposite in meaning to the underlined word(s).\n\nHe is\n\nnotorious\n\nfor his drunkenness","4","popular","unknown","well known","reputable","","[""popular"",""unknown"",""well known"",""reputable""]","3","D","reputable","'Notorious' means famous for something bad; its opposite is 'reputable' (having a good reputation).","approved","","no","","22500003","authorised-1-1787388349029","Owner CSV questions_rows(3) · Clean supported release · Batch 03","authorised","1","2026-08-22T08:45:49.000Z"
"1380212","use_of_english_0218","Use of English","Ordinary, figurative and idiomatic usage","medium","If our thoughts is to be clear and we are to succeed in communicating it to other people, we must have some method of fixing the meaning of the words we use. When we use a word whose meaning is not certain, we may well be asked to define it. There is a usual traditional device for doing this by indicating the class to which whatever is indicated by the term belongs and also other particular property which distinguishes it from all other members of the same class. Thus we may define a whale as a ‘marine animal that spouts’. ‘Marine animals’ in this definition indicates the general class to which the whale belongs and ‘spouts’ indicates the particular property that distinguishes whales from other such marine animals as fishes, seals, jellyfish and lobsters. In the same way, we can define an even number as a finite integer divisible by two or a democracy as a system of government in which the people themselves rule.\n\nthere are other ways, of course of indicating the meaning of words. We may for example, find it hard to make a suitable definition of the word ‘animal’, as we say that an animal is such a thing as a rabbit, dog fish or goat. Similarly, we may say that religion is such a system as Christianity, Islam, Judaism and Buddhism. This way of indicating the meaning of a term by enumerating examples of what it includes is obviously of limited usefulness. If we indicate our use of the word ‘animal’ as above, our hearers might for example be doubtful whether a sea-anemone or a slug was to be included in the class of animals. It is however, a useful way of supplementing a definition if the definition itself id definite without being easily understandable. Failure of an attempt at definition to serve its purpose may result from giving as distinguishing mark one which either does not belong to all the things the definition id intended to include, or does belong to some members of the same general class which the definition is intended to exclude.\n\nThe expression 'we may well be asked' as used in the passage means","4","we cannot escape being asked","the listener is always justified to ask questions","it is inconceivable that we will be asked","we can reasonably expect to be asked","","[""we cannot escape being asked"",""the listener is always justified to ask questions"",""it is inconceivable that we will be asked"",""we can reasonably expect to be asked""]","3","D","we can reasonably expect to be asked","'May well be asked' expresses probability ('it is quite likely that...'), not certainty or impossibility.","approved","","no","","22620001","authorised-1-1787414197417","Owner CSV questions_rows(3) · Official syllabus mapping release","authorised","1","2026-08-22T15:56:37.000Z"
"1380213","use_of_english_0219","Use of English","Word stress","medium","The word in capital letters has emphatic stress. Choose the option that best fits the expression in the sentence.\n\nMy uncle retired from the POLICE?","4","Did your brother resign from the police?","Did your sister resign from the police?","Did your uncle retire from the police?","Did your brother retire from the police?","","[""Did your brother resign from the police?"",""Did your sister resign from the police?"",""Did your uncle retire from the police?"",""Did your brother retire from the police?""]","2","C","Did your uncle retire from the police?","The stress on POLICE signals a contrast on that element, so the matching question must keep the exact subject ('uncle') and verb ('retire') and query the destination.","approved","","no","","22620001","authorised-1-1787414197417","Owner CSV questions_rows(3) · Official syllabus mapping release","authorised","1","2026-08-22T15:56:37.000Z"
"1351480","use_of_english_0220","Use of English","Synonyms","medium","Choose the option nearest in meaning to the underlined word(s).\n\nPracticing medicine is not as lucrative as many people\n\nthink\n\n?","4","know","understand","consider","believe","","[""know"",""understand"",""consider"",""believe""]","3","D","believe","'Think' here means to hold an opinion; 'believe' is the closest natural substitute ('not as lucrative as many people believe').","approved","","no","","22500003","authorised-1-1787388349029","Owner CSV questions_rows(3) · Clean supported release · Batch 03","authorised","1","2026-08-22T08:45:49.000Z"
"1351481","use_of_english_0221","Use of English","Ordinary, figurative and idiomatic usage","medium","Select the option that best explain the information conveyed in the sentence.\n\nAfter the successful operation, he recovered by leaps and bounds?","4","He recovered very rapidly","His well-bound wounds aided his recovery","He did a lot of keep-fit exercises","He used to jog regularly","","[""He recovered very rapidly"",""His well-bound wounds aided his recovery"",""He did a lot of keep-fit exercises"",""He used to jog regularly""]","0","A","He recovered very rapidly","'By leaps and bounds' is an idiom meaning 'very rapidly', not a literal description of jumping or exercise.","approved","","no","","22500003","authorised-1-1787388349029","Owner CSV questions_rows(3) · Clean supported release · Batch 03","authorised","1","2026-08-22T08:45:49.000Z"
"1351482","use_of_english_0222","Use of English","Comprehension passages","medium","Those who have been following the argument for and against the deregulation of the oil industry in Nigeria may have got the impression that deregulation connotes lack of control or indifference on the part of the government. But there is nothing so far from official quarters to suggest that deregulation will cause the government to relinquish its control of the oil industry because the absence of direct control does not mean that it will surrender all its rights to the entrepreneurs who may want to participate in the industry. Yet the opposition expressed so far against stems from the fear that the government would leave Nigerians at the mercy of a heartless cartel who would command the heights of the oil industry and cause pump price of fuel to rise above the means of most Nigerians.\n\n`As a result of such fears, many Nigerians have become resentful of deregulation and in fact the Nigeria Labour Congress  (NLC) has threatened to ‘deregulate’ the government if it should go ahead with the deregulation plan. But Nigerians have not fared any better with the economy totally in government control. Until recently, the most important sectors of the economy were in the hands of the government. Today, the deregulation of some of these sectors has broken its monopoly and introduced healthy competition to make a little easier for Nigerians. A good example is the breaking of the stifling monopoly of Nigeria Airways. Today, the traveller is king at the domestic airports as opposed to the struggle that air travels used to be under Nigeria Airways monopoly. Before, it was almost easier for a camel to pass through the eye of a needle than for travellers to board a plane.\n\nFollowing from this, the apostles of deregulation rightly heap all the blame for the problems associated with petroleum products distribution in this country squarely on the government, which owns all the refineries and which sells fuel to local consumers through its agency, the Nigerian National Petroleum Corporation (NNPC). In the same way, the government argues that if the current NNPC monopoly were broken with the introduction of entrepreneurs to the refining and sale of petroleum products in the country, the Nigerian people would be all the better for it. It stands to reason that once the government continues to fix maximum prices would be all the better for it. It stands to reason that once the government continues to fix maximum prices for petroleum products in this country, the deregulation of the oil sector should bring some relief to the people by ensuring that wastage, corruption and inefficiency are reduced to the minimum. Consumers will also have the last laugh because competition will result in the availability of the products at reasonable prices. This appears to be the sense in deregulation.\n\nWhich of these correctly summaries the arguments adduced by the advocate of deregulation?","4","dereuglating the economy will make the NNPC more efficient and less wasteful","the government should deregulate every aspect of the nigerian economy","breaking the NNPC's monopoly and introducing competition among entrepreneurs will reduce wastage, corruption and inefficiency and make petroleum products more available at reasonable prices","competition should be allowed in the production and distribution of petroleum products","","[""dereuglating the economy will make the NNPC more efficient and less wasteful"",""the government should deregulate every aspect of the nigerian economy"",""breaking the NNPC's monopoly and introducing competition among entrepreneurs will reduce wastage, corruption and inefficiency and make petroleum products more available at reasonable prices"",""competition should be allowed in the production and distribution of petroleum products""]","2","C","breaking the NNPC's monopoly and introducing competition among entrepreneurs will reduce wastage, corruption and inefficiency and make petroleum products more available at reasonable prices","The passage's pro-deregulation argument combines both the efficiency gain from breaking NNPC's monopoly AND the price/availability benefit from competition — option C is the only one that captures both parts of the argument.","approved","","no","","22500003","authorised-1-1787388349029","Owner CSV questions_rows(3) · Clean supported release · Batch 03","authorised","1","2026-08-22T08:45:49.000Z"
